Date,GOOGL,HD,PG,FAST,JNJ,GNTX,V,ADBE,NDSN,CMG,APD,AMZN,KO,NKE,ROST,MSFT,COST,META,PEP,TXN,CSCO,AAPL,DG,ANSS,MCD,MA,AVB,LTC,NNN,EPR,VTR,AMT,ADC,ESS,WPC,NHI,CPT,PLD,WELL,MPW,LSI,LAMR,OHI,CCI,GTY,PSA,TRNO,EGP,FRT,EQIX
2013-01-02 00:00:00-05:00,18.099348068237305,50.752052307128906,51.43291473388672,18.509552001953125,53.958744049072266,7.851382732391357,36.22686767578125,38.34000015258789,59.009605407714844,301.05999755859375,62.31180953979492,12.865500450134277,27.448753356933594,23.198993682861328,24.73046112060547,22.774686813354492,83.34390258789062,28.0,52.016197204589844,24.583730697631836,14.881183624267578,16.862825393676758,39.51030731201172,70.05000305175781,68.51768493652344,48.021331787109375,98.37004089355469,20.974201202392578,19.817235946655273,25.9442081451416,46.568603515625,65.17745208740234,17.168729782104492,110.05765533447266,29.379560470581055,33.212379455566406,46.44542694091797,27.899478912353516,38.816688537597656,6.4866838455200195,28.721059799194336,26.349571228027344,11.648089408874512,54.78776168823242,10.914546012878418,100.83454895019531,12.269526481628418,39.93130874633789,75.7920150756836,170.09059143066406
2013-01-03 00:00:00-05:00,18.109859466552734,50.608154296875,51.10679626464844,18.567598342895508,53.88258361816406,7.8885345458984375,36.25484848022461,37.75,58.77461242675781,300.95001220703125,62.09408950805664,12.923999786376953,27.448753356933594,23.436174392700195,26.70198631286621,22.46959114074707,84.19830322265625,27.770000457763672,52.03870391845703,24.264162063598633,14.96165943145752,16.649978637695312,38.967193603515625,69.7699966430664,68.90540313720703,48.09001541137695,98.91240692138672,20.886327743530273,19.905126571655273,25.904932022094727,46.22555160522461,63.58613586425781,17.105113983154297,110.43629455566406,28.99429702758789,33.44654846191406,46.39799880981445,27.936832427978516,38.98814392089844,6.539337158203125,28.78420066833496,25.940946578979492,11.734373092651367,53.693485260009766,10.824543952941895,100.46185302734375,12.091370582580566,40.15107345581055,75.20191955566406,167.7964324951172
2013-01-04 00:00:00-05:00,18.46771812438965,50.512203216552734,51.210567474365234,18.59081268310547,54.499576568603516,7.85963773727417,36.55093765258789,38.130001068115234,59.217472076416016,300.17999267578125,62.9286994934082,12.957500457763672,27.492563247680664,23.66440773010254,26.32494354248047,22.049062728881836,83.92718505859375,28.760000228881836,52.11372375488281,24.21090316772461,14.983611106872559,16.18619728088379,41.05683517456055,70.5,68.3124008178711,48.08815383911133,98.61589050292969,21.278858184814453,20.055776596069336,25.994693756103516,46.43996810913086,63.5284423828125,17.181446075439453,110.5550537109375,28.971954345703125,33.566490173339844,46.655357360839844,28.168392181396484,39.19768524169922,6.518275260925293,28.933042526245117,26.35616111755371,11.820652961730957,53.64971160888672,10.920547485351562,100.92426300048828,12.207562446594238,40.297576904296875,75.68406677246094,170.2883758544922
2013-01-07 00:00:00-05:00,18.387136459350586,50.240394592285156,50.8621826171875,18.505678176879883,54.38530349731445,7.830743312835693,36.81205749511719,37.939998626708984,58.819820404052734,299.5899963378906,62.870635986328125,13.42300033569336,27.229755401611328,23.70020866394043,26.152324676513672,22.007829666137695,83.27818298339844,29.420000076293945,52.10624313354492,24.2869815826416,14.844603538513184,16.090991973876953,40.246768951416016,70.48999786376953,69.11832427978516,48.92150115966797,98.71715545654297,21.243698120117188,20.212703704833984,25.803951263427734,46.282745361328125,63.45421600341797,17.346837997436523,110.74066925048828,29.038955688476562,33.760684967041016,46.892398834228516,28.355131149291992,39.08974838256836,6.528802871704102,28.716548919677734,26.237531661987305,11.825446128845215,53.08066940307617,11.016552925109863,100.7379379272461,12.075879096984863,40.114444732666016,76.07269287109375,173.07296752929688
2013-01-08 00:00:00-05:00,18.35085105895996,50.544193267822266,50.78065490722656,18.405067443847656,54.39291763305664,7.583067893981934,37.15479278564453,38.13999938964844,58.169071197509766,297.760009765625,62.98673629760742,13.319000244140625,27.039953231811523,23.449602127075195,25.81161880493164,21.89238739013672,83.12211608886719,29.059999465942383,52.263790130615234,24.00546646118164,14.859232902526855,16.13429069519043,39.915367126464844,71.08000183105469,69.14112854003906,48.76048278808594,98.41340637207031,21.173389434814453,20.143657684326172,25.764699935913086,46.504276275634766,63.70981979370117,17.404088973999023,111.11924743652344,29.038955688476562,33.9957275390625,46.69599533081055,28.2654972076416,39.16594696044922,6.644638538360596,28.74361228942871,26.151844024658203,11.849416732788086,53.0150032043457,11.136557579040527,100.05463409423828,12.168829917907715,39.7408447265625,75.39623260498047,170.24879455566406
2013-01-09 00:00:00-05:00,18.471471786499023,50.504207611083984,51.054901123046875,18.401195526123047,54.63666534423828,7.587193489074707,37.721351623535156,38.65999984741211,59.15422058105469,294.0299987792969,63.83584976196289,13.317500114440918,27.03264808654785,23.47197914123535,25.847957611083984,22.016080856323242,83.1631851196289,30.59000015258789,52.526405334472656,24.34786605834961,14.851919174194336,15.882128715515137,39.57475280761719,72.12999725341797,69.04226684570312,50.13246154785156,98.8111572265625,21.308141708374023,20.212703704833984,25.775907516479492,46.647212982177734,64.08910369873047,17.442256927490234,111.53499603271484,29.033384323120117,34.39701843261719,46.7163200378418,28.549352645874023,39.04530334472656,6.607783794403076,29.000690460205078,26.323198318481445,11.859003067016602,52.95665740966797,11.238565444946289,100.42044830322266,12.099117279052734,39.87271499633789,75.6624984741211,172.32936096191406
2013-01-10 00:00:00-05:00,18.55555534362793,50.8640022277832,51.343971252441406,17.99485969543457,54.98704528808594,7.632602691650391,37.42292785644531,38.619998931884766,58.666175842285156,298.4100036621094,63.777793884277344,13.267000198364258,26.981536865234375,23.516727447509766,26.029672622680664,21.818191528320312,82.76066589355469,31.299999237060547,53.12659454345703,24.67503547668457,14.954344749450684,16.079004287719727,39.93378448486328,72.26000213623047,69.49085235595703,49.686126708984375,99.13654327392578,21.308141708374023,20.09971809387207,25.78713035583496,46.568603515625,64.8641357421875,17.868450164794922,112.29220581054688,29.027801513671875,34.16197967529297,46.63504409790039,28.414888381958008,39.3627815246582,6.644638538360596,28.7053279876709,26.46819496154785,11.844623565673828,53.3870735168457,11.08255386352539,100.9656753540039,12.153337478637695,39.75550079345703,75.8567886352539,172.28189086914062
2013-01-11 00:00:00-05:00,18.518268585205078,50.927940368652344,51.306922912597656,17.99485969543457,55.108909606933594,7.611961364746094,37.5744743347168,38.09000015258789,58.28656005859375,300.0,64.13343048095703,13.397000312805176,26.94504737854004,23.762861251831055,25.69805335998535,22.123271942138672,82.38272094726562,31.719999313354492,53.17912673950195,24.66741943359375,14.983611106872559,15.980411529541016,39.896949768066406,72.83000183105469,69.74174499511719,49.783119201660156,98.46405029296875,21.349151611328125,20.181320190429688,25.8095703125,46.590057373046875,64.95484924316406,18.21195411682129,112.18087768554688,29.038955688476562,34.597679138183594,46.73664474487305,28.59416389465332,39.32469940185547,6.665698051452637,28.71441650390625,26.408885955810547,11.863797187805176,53.09526443481445,11.178559303283691,101.49717712402344,12.091370582580566,39.6675910949707,75.90715789794922,172.23440551757812
2013-01-14 00:00:00-05:00,18.099348068237305,50.752052307128906,51.610836029052734,17.98324966430664,55.26888656616211,7.661497592926025,37.455562591552734,38.15999984741211,58.187137603759766,295.9700012207031,63.857643127441406,13.636500358581543,27.003450393676758,23.803136825561523,25.552684783935547,22.172744750976562,82.45668029785156,30.950000762939453,53.48672103881836,24.60655975341797,15.342103004455566,15.41066837310791,39.60237503051758,72.95999908447266,69.58969116210938,49.29628372192383,98.93407440185547,21.48978042602539,20.363357543945312,25.882492065429688,46.46854782104492,64.88886260986328,18.059282302856445,112.73023986816406,29.446552276611328,34.79257583618164,46.851749420166016,28.60910987854004,39.33103561401367,6.728881359100342,28.628082275390625,27.173404693603516,11.878174781799316,53.21198272705078,11.208560943603516,100.98641967773438,12.099117279052734,39.33062744140625,76.41091918945312,170.90536499023438
2013-01-15 00:00:00-05:00,18.14139175415039,51.1278190612793,51.79612350463867,18.203832626342773,55.12415313720703,7.785336971282959,37.408931732177734,38.150001525878906,58.41309356689453,297.32000732421875,63.647159576416016,13.595000267028809,27.244354248046875,24.004520416259766,26.347660064697266,22.43661117553711,83.09745788574219,30.100000381469727,53.71930694580078,24.560903549194336,15.349419593811035,14.924470901489258,41.09367370605469,73.05999755859375,69.57447814941406,49.229427337646484,100.06219482421875,21.536636352539062,20.463796615600586,25.832012176513672,46.61148452758789,65.4000473022461,17.537677764892578,113.6878890991211,29.8541316986084,34.96458053588867,47.298744201660156,28.736087799072266,39.24849319458008,6.728881359100342,28.709869384765625,27.002046585083008,11.89735221862793,53.40896224975586,11.196561813354492,101.92513275146484,12.192070960998535,39.989906311035156,76.46845245361328,171.4987335205078
2013-01-16 00:00:00-05:00,17.897647857666016,51.05587387084961,51.81254577636719,18.188352584838867,55.28411102294922,7.801843643188477,37.350643157958984,37.880001068115234,59.31691360473633,280.94000244140625,63.34961700439453,13.446499824523926,27.244354248046875,24.044790267944336,26.152324676513672,22.296436309814453,83.40968322753906,29.850000381469727,53.62929153442383,24.735897064208984,15.386004447937012,15.54396915435791,41.084468841552734,72.63999938964844,69.26277160644531,49.08723449707031,99.74402618408203,21.390167236328125,20.262924194335938,25.83759880065918,46.554317474365234,64.88886260986328,17.4995059967041,113.45036315917969,29.781553268432617,34.79257583618164,47.18360900878906,28.721155166625977,39.07069396972656,6.749941349029541,29.023420333862305,27.19977378845215,11.887763977050781,53.99258041381836,11.154557228088379,102.12527465820312,12.161084175109863,39.90932846069336,75.6768798828125,171.24557495117188
2013-01-17 00:00:00-05:00,17.800800323486328,52.00727081298828,52.059146881103516,18.153528213500977,55.52787780761719,7.913301944732666,37.27604675292969,37.72999954223633,59.70553970336914,290.3299865722656,64.1697006225586,13.52400016784668,27.383056640625,23.932920455932617,26.470314025878906,22.46959114074707,82.94137573242188,30.139999389648438,54.342037200927734,25.222862243652344,15.327472686767578,15.439230918884277,41.28700637817383,73.55999755859375,69.76455688476562,49.28120803833008,100.21406555175781,21.483905792236328,20.269201278686523,26.219064712524414,46.833038330078125,65.02904510498047,17.836641311645508,113.33155059814453,29.865299224853516,35.251216888427734,47.332603454589844,28.92284393310547,39.413604736328125,6.797329425811768,29.155202865600586,27.819286346435547,12.06991958618164,53.985294342041016,11.286563873291016,102.21498107910156,12.532886505126953,40.099796295166016,75.43939971923828,172.85150146484375
